"Comune";"Area_provenienza";"Paese_provenienza";"MeasuresLevel";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018"
"Rapolano Terme";"Altri Paesi Extraeuropei";"Paesi e territori non indicati";"Arrivi";"";"19.0";"14.0";"174.0";"187.0";"113.0";"93.0";"64.0";"";"";"";"";"";""
"Rapolano Terme";"Paesi Africani";"Altri Paesi Africa Mediterranea";"Arrivi";"6.0";"5.0";"6.0";"4.0";"";"";"";"";"";"14.0";"8.0";"19.0";"19.0";"26.0"
"Rapolano Terme";"Paesi Africani";"Altri Paesi dell'Africa";"Arrivi";"";"";"";"";"";"";"";"";"70.0";"53.0";"65.0";"61.0";"43.0";"11.0"
"Rapolano Terme";"Paesi Africani";"Altri Paesi dell'Africa centrale e del sud";"Arrivi";"3.0";"5.0";"";"19.0";"15.0";"23.0";"47.0";"105.0";"";"";"";"";"";""
"Rapolano Terme";"Paesi Africani";"Egitto";"Arrivi";"";"7.0";"3.0";"";"1.0";"4.0";"2.0";"2.0";"2.0";"4.0";"1.0";"5.0";"4.0";"5.0"
"Rapolano Terme";"Paesi Africani";"Paese dell'Africa non indicato";"Arrivi";"2.0";"";"3.0";"";"";"";"";"";"";"";"";"";"";""
"Rapolano Terme";"Paesi Africani";"Sud Africa";"Arrivi";"2.0";"1.0";"32.0";"11.0";"11.0";"7.0";"5.0";"9.0";"";"7.0";"8.0";"1.0";"19.0";"7.0"
"Rapolano Terme";"Paesi Asiatici";"Altri Paesi Asia Occidentale";"Arrivi";"";"";"";"";"";"";"";"";"10.0";"10.0";"20.0";"14.0";"11.0";"14.0"
"Rapolano Terme";"Paesi Asiatici";"Altri Paesi Medio Oriente";"Arrivi";"";"4.0";"8.0";"2.0";"11.0";"3.0";"9.0";"10.0";"";"";"";"";"";""
"Rapolano Terme";"Paesi Asiatici";"Altri Paesi dell'Asia";"Arrivi";"";"";"";"";"";"";"";"";"55.0";"35.0";"25.0";"64.0";"69.0";"71.0"
"Rapolano Terme";"Paesi Asiatici";"Altri Paesi dell'Asia orientale";"Arrivi";"7.0";"12.0";"7.0";"17.0";"24.0";"23.0";"17.0";"19.0";"";"";"";"";"";""
"Rapolano Terme";"Paesi Asiatici";"Cina (incluso Hong Kong)";"Arrivi";"5.0";"11.0";"25.0";"1.0";"11.0";"11.0";"31.0";"22.0";"36.0";"55.0";"79.0";"67.0";"71.0";"96.0"
"Rapolano Terme";"Paesi Asiatici";"Corea del Sud";"Arrivi";"2.0";"3.0";"2.0";"3.0";"2.0";"1.0";"9.0";"11.0";"13.0";"97.0";"70.0";"45.0";"19.0";"27.0"
"Rapolano Terme";"Paesi Asiatici";"Giappone";"Arrivi";"31.0";"14.0";"29.0";"23.0";"33.0";"19.0";"32.0";"38.0";"37.0";"21.0";"23.0";"40.0";"24.0";"46.0"
"Rapolano Terme";"Paesi Asiatici";"India";"Arrivi";"5.0";"";"";"3.0";"1.0";"1.0";"8.0";"4.0";"26.0";"17.0";"13.0";"8.0";"14.0";"147.0"
"Rapolano Terme";"Paesi Asiatici";"Israele";"Arrivi";"137.0";"59.0";"87.0";"71.0";"40.0";"40.0";"145.0";"132.0";"68.0";"66.0";"96.0";"73.0";"56.0";"73.0"
"Rapolano Terme";"Paesi Asiatici";"Paese dell'Asia non indicato";"Arrivi";"1.0";"7.0";"1.0";"";"";"";"";"";"";"";"";"";"";""
"Rapolano Terme";"Paesi Asiatici";"Paesi dell'Asia centro-occidentale";"Arrivi";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";""
"Rapolano Terme";"Paesi dell'Oceania";"Altri Paesi o territori Oceania";"Arrivi";"";"";"";"";"";"";"";"";"";"2.0";"5.0";"";"4.0";"6.0"
"Rapolano Terme";"Paesi dell'Oceania";"Australia";"Arrivi";"29.0";"86.0";"64.0";"61.0";"64.0";"78.0";"71.0";"71.0";"84.0";"56.0";"145.0";"67.0";"54.0";"96.0"
"Rapolano Terme";"Paesi dell'Oceania";"Nuova Zelanda";"Arrivi";"1.0";"3.0";"23.0";"14.0";"24.0";"27.0";"29.0";"19.0";"8.0";"27.0";"8.0";"8.0";"8.0";"17.0"
"Rapolano Terme";"Paesi delle Americhe";"Altri Paesi America Centrale";"Arrivi";"3.0";"1.0";"8.0";"5.0";"3.0";"6.0";"13.0";"2.0";"";"";"";"";"";""
"Rapolano Terme";"Paesi delle Americhe";"Altri Paesi America Latina";"Arrivi";"10.0";"11.0";"16.0";"11.0";"26.0";"76.0";"66.0";"91.0";"";"";"";"";"";""
"Rapolano Terme";"Paesi delle Americhe";"Altri Paesi America Settentrionale";"Arrivi";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";""
"Rapolano Terme";"Paesi delle Americhe";"Altri Paesi Centro-Sud America";"Arrivi";"";"";"";"";"";"";"";"";"88.0";"121.0";"129.0";"128.0";"119.0";"127.0"
"Rapolano Terme";"Paesi delle Americhe";"Altri Paesi o territori Nord-Americani";"Arrivi";"";"";"";"";"";"";"";"";"";"3.0";"7.0";"";"";""
"Rapolano Terme";"Paesi delle Americhe";"Argentina";"Arrivi";"4.0";"2.0";"20.0";"125.0";"455.0";"568.0";"776.0";"982.0";"984.0";"998.0";"951.0";"986.0";"996.0";"826.0"
"Rapolano Terme";"Paesi delle Americhe";"Brasile";"Arrivi";"23.0";"12.0";"21.0";"19.0";"44.0";"79.0";"90.0";"401.0";"557.0";"581.0";"531.0";"340.0";"377.0";"344.0"
"Rapolano Terme";"Paesi delle Americhe";"Canada";"Arrivi";"94.0";"116.0";"78.0";"122.0";"109.0";"104.0";"53.0";"103.0";"142.0";"94.0";"87.0";"112.0";"114.0";"269.0"
"Rapolano Terme";"Paesi delle Americhe";"Messico";"Arrivi";"3.0";"1.0";"3.0";"3.0";"12.0";"53.0";"47.0";"113.0";"73.0";"60.0";"76.0";"51.0";"31.0";"24.0"
"Rapolano Terme";"Paesi delle Americhe";"Paese Americhe non indicato";"Arrivi";"";"0.0";"2.0";"1.0";"";"1.0";"";"";"";"";"";"";"";""
"Rapolano Terme";"Paesi delle Americhe";"Stati Uniti d'America";"Arrivi";"596.0";"685.0";"728.0";"580.0";"654.0";"617.0";"377.0";"577.0";"747.0";"860.0";"767.0";"567.0";"582.0";"843.0"
"Rapolano Terme";"Paesi delle Americhe";"Venezuela";"Arrivi";"1.0";"2.0";"";"1.0";"4.0";"";"7.0";"18.0";"13.0";"20.0";"6.0";"14.0";"20.0";"7.0"
"Rapolano Terme";"Unione Europea";"Austria";"Arrivi";"99.0";"143.0";"72.0";"55.0";"89.0";"88.0";"93.0";"122.0";"113.0";"99.0";"128.0";"135.0";"123.0";"100.0"
"Rapolano Terme";"Unione Europea";"Belgio";"Arrivi";"105.0";"337.0";"195.0";"127.0";"256.0";"152.0";"282.0";"318.0";"374.0";"372.0";"399.0";"433.0";"376.0";"427.0"
"Rapolano Terme";"Unione Europea";"Bulgaria";"Arrivi";"5.0";"7.0";"19.0";"7.0";"";"1.0";"4.0";"15.0";"4.0";"6.0";"15.0";"9.0";"22.0";"22.0"
"Rapolano Terme";"Unione Europea";"Cipro";"Arrivi";"";"";"";"";"";"";"1.0";"4.0";"";"";"1.0";"";"1.0";"3.0"
"Rapolano Terme";"Unione Europea";"Croazia";"Arrivi";"18.0";"1.0";"1.0";"1.0";"12.0";"1.0";"8.0";"21.0";"12.0";"11.0";"7.0";"9.0";"5.0";"20.0"
"Rapolano Terme";"Unione Europea";"Danimarca";"Arrivi";"44.0";"201.0";"120.0";"187.0";"211.0";"204.0";"103.0";"360.0";"458.0";"279.0";"381.0";"421.0";"485.0";"376.0"
"Rapolano Terme";"Unione Europea";"Estonia";"Arrivi";"";"7.0";"";"2.0";"21.0";"19.0";"3.0";"7.0";"9.0";"2.0";"4.0";"11.0";"8.0";"16.0"
"Rapolano Terme";"Unione Europea";"Finlandia";"Arrivi";"11.0";"22.0";"28.0";"68.0";"58.0";"37.0";"25.0";"18.0";"28.0";"19.0";"40.0";"49.0";"22.0";"65.0"
"Rapolano Terme";"Unione Europea";"Francia";"Arrivi";"263.0";"294.0";"292.0";"350.0";"463.0";"424.0";"400.0";"461.0";"436.0";"388.0";"392.0";"589.0";"496.0";"665.0"
"Rapolano Terme";"Unione Europea";"Germania";"Arrivi";"376.0";"454.0";"442.0";"450.0";"359.0";"483.0";"411.0";"532.0";"528.0";"493.0";"665.0";"716.0";"643.0";"853.0"
"Rapolano Terme";"Unione Europea";"Grecia";"Arrivi";"2.0";"7.0";"12.0";"6.0";"2.0";"8.0";"8.0";"5.0";"6.0";"11.0";"9.0";"19.0";"7.0";"19.0"
"Rapolano Terme";"Unione Europea";"Irlanda";"Arrivi";"42.0";"163.0";"151.0";"387.0";"560.0";"155.0";"36.0";"314.0";"113.0";"141.0";"20.0";"137.0";"127.0";"35.0"
"Rapolano Terme";"Unione Europea";"Lettonia";"Arrivi";"2.0";"";"";"";"";"6.0";"5.0";"12.0";"9.0";"";"8.0";"9.0";"10.0";"4.0"
"Rapolano Terme";"Unione Europea";"Lituania";"Arrivi";"1.0";"4.0";"1.0";"4.0";"1.0";"1.0";"8.0";"7.0";"9.0";"16.0";"17.0";"11.0";"12.0";"4.0"
"Rapolano Terme";"Unione Europea";"Lussemburgo";"Arrivi";"5.0";"17.0";"2.0";"2.0";"5.0";"19.0";"10.0";"20.0";"6.0";"7.0";"3.0";"";"1.0";"12.0"
"Rapolano Terme";"Unione Europea";"Malta";"Arrivi";"2.0";"";"7.0";"4.0";"2.0";"4.0";"1.0";"11.0";"1.0";"3.0";"1.0";"1.0";"5.0";"15.0"
"Rapolano Terme";"Unione Europea";"Paesi Bassi";"Arrivi";"179.0";"261.0";"335.0";"367.0";"413.0";"226.0";"461.0";"485.0";"433.0";"477.0";"366.0";"570.0";"632.0";"556.0"
"Rapolano Terme";"Unione Europea";"Portogallo";"Arrivi";"";"10.0";"14.0";"2.0";"14.0";"12.0";"12.0";"8.0";"12.0";"16.0";"13.0";"32.0";"12.0";"22.0"
"Rapolano Terme";"Unione Europea";"Regno Unito";"Arrivi";"270.0";"292.0";"734.0";"769.0";"701.0";"576.0";"356.0";"865.0";"520.0";"800.0";"375.0";"505.0";"541.0";"681.0"
"Rapolano Terme";"Unione Europea";"Romania";"Arrivi";"32.0";"28.0";"56.0";"21.0";"29.0";"37.0";"79.0";"76.0";"79.0";"155.0";"160.0";"126.0";"132.0";"187.0"
"Rapolano Terme";"Unione Europea";"Spagna";"Arrivi";"44.0";"71.0";"47.0";"81.0";"178.0";"245.0";"327.0";"208.0";"167.0";"227.0";"228.0";"278.0";"271.0";"295.0"
"Rapolano Terme";"Unione Europea";"Svezia";"Arrivi";"15.0";"22.0";"28.0";"43.0";"84.0";"36.0";"45.0";"44.0";"45.0";"39.0";"35.0";"66.0";"57.0";"93.0"
"Reggello";"Italia";"Abruzzo";"Arrivi";"160.0";"398.0";"288.0";"339.0";"457.0";"438.0";"640.0";"553.0";"377.0";"333.0";"385.0";"189.0";"304.0";"479.0"
"Reggello";"Italia";"Basilicata";"Arrivi";"53.0";"113.0";"109.0";"58.0";"135.0";"194.0";"158.0";"77.0";"163.0";"90.0";"94.0";"65.0";"96.0";"133.0"
"Reggello";"Italia";"Bolzano-Bozen";"Arrivi";"36.0";"97.0";"81.0";"118.0";"137.0";"49.0";"93.0";"77.0";"147.0";"167.0";"101.0";"122.0";"71.0";"173.0"
"Reggello";"Italia";"Calabria";"Arrivi";"162.0";"422.0";"473.0";"179.0";"632.0";"613.0";"493.0";"531.0";"369.0";"443.0";"315.0";"301.0";"435.0";"433.0"
"Reggello";"Italia";"Campania";"Arrivi";"970.0";"2451.0";"2259.0";"1360.0";"2455.0";"3198.0";"3160.0";"2644.0";"2691.0";"2164.0";"2111.0";"1987.0";"2323.0";"2347.0"
"Reggello";"Italia";"Emilia-Romagna";"Arrivi";"473.0";"950.0";"1213.0";"838.0";"1625.0";"1332.0";"1490.0";"1759.0";"1683.0";"1519.0";"1167.0";"866.0";"914.0";"1023.0"
"Reggello";"Italia";"Friuli-V. Giulia";"Arrivi";"104.0";"331.0";"382.0";"331.0";"803.0";"368.0";"266.0";"240.0";"260.0";"277.0";"201.0";"246.0";"322.0";"217.0"
"Reggello";"Italia";"Lazio";"Arrivi";"839.0";"2043.0";"2092.0";"1745.0";"2849.0";"3504.0";"3525.0";"4290.0";"3373.0";"3020.0";"2779.0";"2254.0";"2490.0";"2895.0"
"Reggello";"Italia";"Liguria";"Arrivi";"164.0";"466.0";"440.0";"438.0";"933.0";"783.0";"1040.0";"749.0";"623.0";"561.0";"380.0";"448.0";"438.0";"503.0"
"Reggello";"Italia";"Lombardia";"Arrivi";"1624.0";"3226.0";"3155.0";"2353.0";"3941.0";"3353.0";"4261.0";"4438.0";"3954.0";"3530.0";"2891.0";"2488.0";"2709.0";"2486.0"
"Reggello";"Italia";"Marche";"Arrivi";"140.0";"415.0";"339.0";"192.0";"513.0";"429.0";"517.0";"666.0";"522.0";"526.0";"351.0";"419.0";"474.0";"539.0"
"Reggello";"Italia";"Molise";"Arrivi";"44.0";"347.0";"95.0";"62.0";"157.0";"58.0";"223.0";"108.0";"72.0";"105.0";"69.0";"49.0";"87.0";"73.0"
"Reggello";"Italia";"Piemonte";"Arrivi";"396.0";"972.0";"987.0";"699.0";"1310.0";"1037.0";"1407.0";"1390.0";"1198.0";"1051.0";"952.0";"828.0";"882.0";"1038.0"
"Reggello";"Italia";"Puglia";"Arrivi";"294.0";"640.0";"835.0";"389.0";"746.0";"723.0";"683.0";"596.0";"649.0";"573.0";"525.0";"561.0";"589.0";"715.0"
"Reggello";"Italia";"Regione italiana non indicata";"Arrivi";"19364.0";"9845.0";"11068.0";"13442.0";"3396.0";"167.0";"137.0";"78.0";"153.0";"63.0";"38.0";"";"";""
"Reggello";"Italia";"Sardegna";"Arrivi";"46.0";"160.0";"123.0";"86.0";"201.0";"164.0";"230.0";"153.0";"127.0";"81.0";"89.0";"152.0";"96.0";"172.0"
"Reggello";"Italia";"Sicilia";"Arrivi";"336.0";"712.0";"480.0";"414.0";"589.0";"808.0";"732.0";"618.0";"462.0";"445.0";"365.0";"388.0";"571.0";"533.0"
"Reggello";"Italia";"Toscana";"Arrivi";"960.0";"2085.0";"2263.0";"2552.0";"2960.0";"3013.0";"2984.0";"3497.0";"3407.0";"2366.0";"2884.0";"2559.0";"2575.0";"2390.0"
"Reggello";"Italia";"Trento";"Arrivi";"33.0";"82.0";"189.0";"74.0";"279.0";"284.0";"237.0";"261.0";"114.0";"136.0";"107.0";"189.0";"382.0";"175.0"
"Reggello";"Italia";"Umbria";"Arrivi";"80.0";"224.0";"328.0";"220.0";"224.0";"315.0";"329.0";"319.0";"351.0";"295.0";"225.0";"206.0";"264.0";"278.0"
"Reggello";"Italia";"Valle d'Aosta";"Arrivi";"1.0";"14.0";"10.0";"8.0";"37.0";"21.0";"24.0";"22.0";"24.0";"37.0";"15.0";"200.0";"27.0";"23.0"
"Reggello";"Italia";"Veneto";"Arrivi";"738.0";"1298.0";"1174.0";"1145.0";"1805.0";"1513.0";"1774.0";"1643.0";"1581.0";"1517.0";"1408.0";"1098.0";"1045.0";"998.0"
"Reggello";"Altri Paesi Europei";"Albania";"Arrivi";"16.0";"37.0";"17.0";"35.0";"5.0";"47.0";"58.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Altri Paesi Europei";"Arrivi";"79.0";"119.0";"189.0";"140.0";"95.0";"66.0";"202.0";"157.0";"139.0";"158.0";"160.0";"116.0";"258.0";"250.0"
"Reggello";"Altri Paesi Europei";"Bielorussia";"Arrivi";"1.0";"";"19.0";"1.0";"6.0";"6.0";"4.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Bosnia-Erzegovina";"Arrivi";"";"";"";"";"3.0";"8.0";"2.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Islanda";"Arrivi";"14.0";"22.0";"13.0";"3.0";"";"";"5.0";"12.0";"1.0";"6.0";"19.0";"29.0";"14.0";"2.0"
"Reggello";"Altri Paesi Europei";"Iugoslavia";"Arrivi";"12.0";"12.0";"11.0";"31.0";"11.0";"14.0";"24.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Macedonia";"Arrivi";"1.0";"1.0";"4.0";"8.0";"2.0";"2.0";"1.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Norvegia";"Arrivi";"386.0";"304.0";"156.0";"110.0";"149.0";"64.0";"128.0";"147.0";"249.0";"207.0";"61.0";"79.0";"46.0";"76.0"
"Reggello";"Altri Paesi Europei";"Paese europeo non indicato";"Arrivi";"";"";"";"";"2.0";"9.0";"2.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Polonia";"Arrivi";"240.0";"229.0";"270.0";"589.0";"396.0";"667.0";"1027.0";"702.0";"653.0";"742.0";"492.0";"1124.0";"1492.0";"1346.0"
"Reggello";"Altri Paesi Europei";"Repubblica Ceca";"Arrivi";"19.0";"40.0";"99.0";"111.0";"99.0";"188.0";"153.0";"107.0";"94.0";"114.0";"144.0";"114.0";"158.0";"217.0"
"Reggello";"Altri Paesi Europei";"Repubblica di Moldova";"Arrivi";"10.0";"2.0";"8.0";"7.0";"10.0";"2.0";"5.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Russia";"Arrivi";"150.0";"236.0";"224.0";"264.0";"242.0";"371.0";"449.0";"455.0";"542.0";"541.0";"321.0";"385.0";"559.0";"504.0"
"Reggello";"Altri Paesi Europei";"Slovacchia";"Arrivi";"11.0";"3.0";"34.0";"24.0";"37.0";"48.0";"38.0";"24.0";"62.0";"66.0";"154.0";"49.0";"61.0";"53.0"
"Reggello";"Altri Paesi Europei";"Slovenia";"Arrivi";"64.0";"53.0";"95.0";"84.0";"126.0";"72.0";"80.0";"134.0";"104.0";"103.0";"106.0";"141.0";"96.0";"130.0"
"Reggello";"Altri Paesi Europei";"Svizzera";"Arrivi";"386.0";"472.0";"560.0";"604.0";"555.0";"651.0";"565.0";"";"";"";"";"";"";""
"Reggello";"Altri Paesi Europei";"Svizzera (incluso Liechtenstein)";"Arrivi";"";"";"";"";"";"";"";"500.0";"572.0";"687.0";"783.0";"868.0";"524.0";"476.0"
"Reggello";"Altri Paesi Europei";"Turchia";"Arrivi";"27.0";"20.0";"36.0";"126.0";"18.0";"42.0";"201.0";"354.0";"40.0";"26.0";"45.0";"36.0";"33.0";"48.0"
"Reggello";"Altri Paesi Europei";"Ucraina";"Arrivi";"18.0";"34.0";"25.0";"27.0";"83.0";"72.0";"118.0";"71.0";"177.0";"56.0";"84.0";"62.0";"188.0";"452.0"
"Reggello";"Altri Paesi Europei";"Ungheria";"Arrivi";"90.0";"138.0";"120.0";"175.0";"246.0";"267.0";"315.0";"225.0";"371.0";"632.0";"923.0";"807.0";"1017.0";"897.0"
"Reggello";"Altri Paesi Extraeuropei";"Non specificato";"Arrivi";"";"";"";"";"";"";"";"8.0";"10.0";"14.0";"16.0";"3.0";"16.0";"4.0"
"Reggello";"Altri Paesi Extraeuropei";"Paesi e territori non indicati";"Arrivi";"8.0";"2.0";"10.0";"7.0";"130.0";"50.0";"18.0";"";"";"";"";"";"";""
"Reggello";"Paesi Africani";"Altri Paesi Africa Mediterranea";"Arrivi";"17.0";"30.0";"32.0";"29.0";"37.0";"25.0";"27.0";"20.0";"11.0";"9.0";"11.0";"12.0";"26.0";"36.0"
"Reggello";"Paesi Africani";"Altri Paesi dell'Africa";"Arrivi";"";"";"";"";"";"";"";"71.0";"28.0";"34.0";"47.0";"18.0";"78.0";"32.0"
"Reggello";"Paesi Africani";"Altri Paesi dell'Africa centrale e del sud";"Arrivi";"50.0";"38.0";"45.0";"38.0";"40.0";"";"26.0";"";"";"";"";"";"";""
"Reggello";"Paesi Africani";"Egitto";"Arrivi";"7.0";"9.0";"18.0";"3.0";"10.0";"7.0";"10.0";"1.0";"";"8.0";"12.0";"2.0";"11.0";"7.0"
"Reggello";"Paesi Africani";"Paese dell'Africa non indicato";"Arrivi";"";"1.0";"3.0";"";"";"56.0";"32.0";"";"";"";"";"";"";""
"Reggello";"Paesi Africani";"Sud Africa";"Arrivi";"439.0";"206.0";"98.0";"30.0";"35.0";"131.0";"101.0";"35.0";"41.0";"23.0";"32.0";"15.0";"24.0";"17.0"
"Reggello";"Paesi Asiatici";"Altri Paesi Asia Occidentale";"Arrivi";"";"";"";"";"";"";"";"48.0";"38.0";"61.0";"69.0";"64.0";"68.0";"113.0"
"Reggello";"Paesi Asiatici";"Altri Paesi Medio Oriente";"Arrivi";"16.0";"30.0";"40.0";"44.0";"66.0";"68.0";"68.0";"";"";"";"";"";"";""
"Reggello";"Paesi Asiatici";"Altri Paesi dell'Asia";"Arrivi";"";"";"";"";"";"";"";"501.0";"555.0";"948.0";"1113.0";"717.0";"463.0";"392.0"
"Reggello";"Paesi Asiatici";"Altri Paesi dell'Asia orientale";"Arrivi";"12.0";"1.0";"11.0";"2.0";"27.0";"7.0";"388.0";"";"";"";"";"";"";""
"Reggello";"Paesi Asiatici";"Cina (incluso Hong Kong)";"Arrivi";"2075.0";"5271.0";"6787.0";"8623.0";"9720.0";"10602.0";"15547.0";"23213.0";"21381.0";"33018.0";"37051.0";"31173.0";"31848.0";"30655.0"
"Reggello";"Paesi Asiatici";"Corea del Sud";"Arrivi";"181.0";"194.0";"290.0";"222.0";"103.0";"242.0";"371.0";"215.0";"201.0";"120.0";"397.0";"1278.0";"188.0";"243.0"
"Reggello";"Paesi Asiatici";"Giappone";"Arrivi";"4052.0";"2767.0";"3206.0";"1950.0";"563.0";"167.0";"1176.0";"515.0";"310.0";"83.0";"110.0";"107.0";"194.0";"86.0"
"Reggello";"Paesi Asiatici";"India";"Arrivi";"6.0";"17.0";"340.0";"351.0";"197.0";"2129.0";"1913.0";"2963.0";"1435.0";"465.0";"142.0";"134.0";"342.0";"155.0"
"Reggello";"Paesi Asiatici";"Israele";"Arrivi";"144.0";"253.0";"152.0";"177.0";"92.0";"73.0";"179.0";"107.0";"178.0";"171.0";"170.0";"159.0";"107.0";"310.0"
"Reggello";"Paesi Asiatici";"Paese dell'Asia non indicato";"Arrivi";"208.0";"384.0";"318.0";"131.0";"170.0";"448.0";"196.0";"";"";"";"";"";"";""
"Reggello";"Paesi Asiatici";"Paesi dell'Asia centro-occidentale";"Arrivi";"";"";"3.0";"1.0";"";"2.0";"16.0";"";"";"";"";"";"";""
"Reggello";"Paesi dell'Oceania";"Altri Paesi o territori Oceania";"Arrivi";"";"";"";"1.0";"1.0";"5.0";"1.0";"";"3.0";"";"";"4.0";"1.0";"18.0"
"Reggello";"Paesi dell'Oceania";"Australia";"Arrivi";"2491.0";"1286.0";"571.0";"414.0";"301.0";"295.0";"389.0";"249.0";"298.0";"280.0";"259.0";"242.0";"152.0";"439.0"
"Reggello";"Paesi dell'Oceania";"Nuova Zelanda";"Arrivi";"295.0";"239.0";"99.0";"41.0";"79.0";"34.0";"35.0";"41.0";"33.0";"44.0";"36.0";"18.0";"32.0";"92.0"
"Reggello";"Paesi delle Americhe";"Altri Paesi America Centrale";"Arrivi";"6.0";"7.0";"11.0";"3.0";"4.0";"9.0";"23.0";"";"";"";"";"";"";""
"Reggello";"Paesi delle Americhe";"Altri Paesi America Latina";"Arrivi";"52.0";"43.0";"27.0";"65.0";"54.0";"66.0";"42.0";"";"";"";"";"";"";""
"Reggello";"Paesi delle Americhe";"Altri Paesi America Settentrionale";"Arrivi";"";"";"";"";"";"2.0";"";"";"";"";"";"";"";""
"Reggello";"Paesi delle Americhe";"Altri Paesi Centro-Sud America";"Arrivi";"";"";"";"";"";"";"";"44.0";"115.0";"44.0";"61.0";"151.0";"103.0";"98.0"
"Reggello";"Paesi delle Americhe";"Altri Paesi o territori Nord-Americani";"Arrivi";"";"";"";"";"";"";"";"";"";"10.0";"";"";"3.0";""
"Reggello";"Paesi delle Americhe";"Argentina";"Arrivi";"10.0";"20.0";"60.0";"43.0";"31.0";"40.0";"173.0";"136.0";"267.0";"35.0";"101.0";"116.0";"95.0";"58.0"
"Reggello";"Paesi delle Americhe";"Brasile";"Arrivi";"60.0";"196.0";"91.0";"94.0";"168.0";"273.0";"270.0";"147.0";"266.0";"175.0";"208.0";"143.0";"148.0";"133.0"
"Reggello";"Paesi delle Americhe";"Canada";"Arrivi";"1308.0";"638.0";"923.0";"516.0";"665.0";"615.0";"724.0";"521.0";"577.0";"709.0";"432.0";"237.0";"510.0";"445.0"
"Reggello";"Paesi delle Americhe";"Messico";"Arrivi";"25.0";"37.0";"49.0";"16.0";"30.0";"33.0";"26.0";"55.0";"42.0";"18.0";"66.0";"28.0";"48.0";"42.0"
"Reggello";"Paesi delle Americhe";"Paese Americhe non indicato";"Arrivi";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";""
"Reggello";"Paesi delle Americhe";"Stati Uniti d'America";"Arrivi";"4391.0";"5246.0";"6277.0";"4739.0";"3992.0";"4070.0";"4337.0";"2925.0";"3538.0";"2914.0";"2676.0";"3955.0";"5740.0";"5512.0"
"Reggello";"Paesi delle Americhe";"Venezuela";"Arrivi";"20.0";"37.0";"7.0";"64.0";"20.0";"15.0";"23.0";"22.0";"17.0";"9.0";"9.0";"13.0";"7.0";"18.0"
"Reggello";"Unione Europea";"Austria";"Arrivi";"628.0";"916.0";"888.0";"588.0";"799.0";"859.0";"715.0";"624.0";"480.0";"559.0";"374.0";"402.0";"608.0";"373.0"
"Reggello";"Unione Europea";"Belgio";"Arrivi";"940.0";"1046.0";"1103.0";"1212.0";"1286.0";"1150.0";"1241.0";"1465.0";"1173.0";"1001.0";"807.0";"817.0";"780.0";"784.0"
"Reggello";"Unione Europea";"Bulgaria";"Arrivi";"21.0";"7.0";"42.0";"32.0";"52.0";"56.0";"49.0";"25.0";"34.0";"22.0";"51.0";"72.0";"50.0";"51.0"
"Reggello";"Unione Europea";"Cipro";"Arrivi";"1.0";"";"1.0";"";"";"34.0";"";"";"2.0";"6.0";"8.0";"1.0";"3.0";""
"Reggello";"Unione Europea";"Croazia";"Arrivi";"68.0";"127.0";"110.0";"48.0";"23.0";"45.0";"42.0";"21.0";"42.0";"74.0";"93.0";"96.0";"84.0";"154.0"
"Reggello";"Unione Europea";"Danimarca";"Arrivi";"297.0";"331.0";"290.0";"454.0";"431.0";"484.0";"331.0";"502.0";"464.0";"541.0";"437.0";"473.0";"757.0";"759.0"
"Reggello";"Unione Europea";"Estonia";"Arrivi";"3.0";"14.0";"12.0";"17.0";"25.0";"14.0";"19.0";"18.0";"14.0";"7.0";"7.0";"2.0";"22.0";"13.0"
"Reggello";"Unione Europea";"Finlandia";"Arrivi";"41.0";"84.0";"247.0";"169.0";"185.0";"96.0";"150.0";"81.0";"109.0";"97.0";"47.0";"38.0";"69.0";"37.0"
"Reggello";"Unione Europea";"Francia";"Arrivi";"1513.0";"1842.0";"2101.0";"1800.0";"2369.0";"2669.0";"2439.0";"1887.0";"2021.0";"2111.0";"2143.0";"1517.0";"1392.0";"1372.0"
"Reggello";"Unione Europea";"Germania";"Arrivi";"4292.0";"5039.0";"4054.0";"4026.0";"3656.0";"3387.0";"3483.0";"3809.0";"3448.0";"3206.0";"3128.0";"4253.0";"3560.0";"3301.0"
"Reggello";"Unione Europea";"Grecia";"Arrivi";"43.0";"141.0";"159.0";"46.0";"68.0";"62.0";"54.0";"56.0";"122.0";"200.0";"141.0";"219.0";"247.0";"200.0"
"Reggello";"Unione Europea";"Irlanda";"Arrivi";"450.0";"452.0";"285.0";"214.0";"231.0";"241.0";"257.0";"165.0";"199.0";"134.0";"80.0";"133.0";"145.0";"144.0"
